Reference,Height,Width,StripWidth,
88,1.42E+00,1.58E+01,,
89,3.35E+01,6.67E-01,,
90,1.12E+01,1.99E+00,,
91,8.26E-01,2.70E+01,,
92,1.28E+01,1.73E+00,,
93,1.45E+01,1.52E+00,,
94,3.37E+01,6.53E-01,,
95,9.68E-01,2.25E+01,,
96,1.12E+01,1.95E+00,,
97,4.56E+00,4.76E+00,,
98,9.52E-01,2.27E+01,,
99,9.52E-01,2.27E+01,,
100,1.34E+01,1.60E+00,,
101,7.80E-01,2.73E+01,,
102,2.29E+00,9.23E+00,,
103,3.94E+00,5.36E+00,,
104,3.29E+01,6.42E-01,,
105,2.16E+00,9.79E+00,,
106,1.22E+01,1.73E+00,,
107,2.34E+01,8.92E-01,,
108,1.95E+01,1.07E+00,,
109,3.42E+00,6.07E+00,,
110,5.40E+00,3.84E+00,,
111,3.78E+00,5.42E+00,,
112,1.50E+00,1.35E+01,,
113,2.40E+00,8.42E+00,,
114,5.40E+00,3.74E+00,,
115,1.97E+01,1.02E+00,,
116,5.39E-01,3.70E+01,,
117,1.31E+00,1.52E+01,,
118,2.97E+01,6.67E-01,,
119,1.42E+00,1.39E+01,,
120,1.04E+00,1.90E+01,,
121,7.20E-01,2.73E+01,,
122,1.98E+00,9.83E+00,,
123,3.03E+01,6.42E-01,,
124,1.13E+01,1.72E+00,,
125,1.73E+01,1.11E+00,,
126,2.52E+00,7.64E+00,,
127,2.10E+01,9.16E-01,,
128,2.95E+01,6.53E-01,,
129,1.05E+00,1.83E+01,,
130,5.98E-01,3.16E+01,,
131,1.18E+01,1.60E+00,,
132,8.23E-01,2.28E+01,,
133,1.89E+00,9.83E+00,,
134,3.21E+01,5.75E-01,,
135,2.29E+00,7.99E+00,,
136,2.16E+00,8.46E+00,,
137,3.41E+00,5.33E+00,,
138,1.20E+01,1.52E+00,,
139,1.80E+01,1.01E+00,,
140,9.01E+00,2.01E+00,,
141,1.51E+00,1.18E+01,,
142,7.10E+00,2.46E+00,,
143,7.95E-01,2.20E+01,,
144,5.21E-01,3.32E+01,,
145,3.21E+01,5.37E-01,,
146,1.12E+01,1.53E+00,,
147,1.12E+01,1.52E+00,,
148,4.60E-01,3.70E+01,,
149,3.94E+00,4.32E+00,,
150,5.59E+00,3.04E+00,,
151,7.10E+00,2.39E+00,,
152,5.59E+00,3.03E+00,,
153,3.78E+00,4.45E+00,,
154,2.29E+00,7.28E+00,,
155,2.54E+00,6.55E+00,,
156,2.34E+01,7.07E-01,,
157,1.26E+01,1.31E+00,,
158,5.46E+00,3.02E+00,,
159,1.25E+01,1.31E+00,,
160,7.66E-01,2.12E+01,,
161,8.90E-01,1.83E+01,,
162,1.56E+01,1.03E+00,,
163,4.63E-01,3.49E+01,,
164,1.56E+01,1.03E+00,,
165,1.60E+01,1.01E+00,,
166,2.54E+00,6.33E+00,,
167,1.18E+01,1.37E+00,,
168,2.07E+00,7.58E+00,,
169,1.61E+00,9.68E+00,,
170,3.12E+01,4.86E-01,,
171,4.58E-01,3.29E+01,,
172,8.93E-01,1.68E+01,,
173,1.55E+00,9.68E+00,,
174,4.28E-01,3.49E+01,,
175,2.51E+01,5.94E-01,,
176,5.98E-01,2.49E+01,,
177,7.31E+00,2.03E+00,,
178,1.95E+00,7.58E+00,,
179,1.46E+01,1.01E+00,,
180,1.46E+01,1.01E+00,,
181,8.16E+00,1.77E+00,,
182,1.02E+00,1.41E+01,,
183,1.73E+00,8.32E+00,,
184,2.10E+01,6.82E-01,,
185,4.34E-01,3.29E+01,,
186,8.63E-01,1.64E+01,,
187,2.65E+00,5.33E+00,,
188,8.63E-01,1.63E+01,,
189,1.02E+00,1.38E+01,,
190,2.51E+01,5.61E-01,,
191,4.03E-01,3.49E+01,,
192,7.66E-01,1.82E+01,,
193,1.57E+01,8.88E-01,,
194,6.65E+00,2.08E+00,,
195,7.26E+00,1.84E+00,,
196,6.56E+00,2.03E+00,,
197,7.26E+00,1.79E+00,,
198,6.22E+00,2.08E+00,,
199,1.02E+00,1.27E+01,,
200,1.08E+00,1.18E+01,,
