Reference,Height,Width,StripWidth,
154,4.59E+00,2.50E+00,,
155,1.83E+01,6.23E-01,,
156,5.32E+00,2.14E+00,,
157,9.65E-01,1.17E+01,,
158,9.20E-01,1.22E+01,,
159,2.06E+00,5.45E+00,,
160,1.93E+00,5.77E+00,,
161,5.34E-01,2.08E+01,,
162,4.77E+00,2.32E+00,,
163,1.38E+00,8.03E+00,,
164,3.28E+01,3.36E-01,,
165,4.19E-01,2.62E+01,,
166,6.96E+00,1.57E+00,,
167,6.99E-01,1.56E+01,,
168,9.67E+00,1.11E+00,,
169,2.98E+01,3.59E-01,,
170,1.18E+01,9.08E-01,,
171,3.92E+00,2.64E+00,,
172,5.92E-01,1.74E+01,,
173,5.57E+00,1.82E+00,,
174,1.45E+00,7.00E+00,,
175,1.06E+00,9.55E+00,,
176,2.60E+00,3.86E+00,,
177,1.43E+00,7.00E+00,,
178,5.22E+00,1.91E+00,,
179,1.84E+00,5.40E+00,,
180,8.69E+00,1.13E+00,,
181,1.43E+00,6.80E+00,,
182,1.46E+00,6.58E+00,,
183,1.26E+00,7.62E+00,,
184,4.16E+00,2.26E+00,,
185,9.45E+00,9.89E-01,,
186,1.04E+01,8.97E-01,,
187,1.15E+01,8.09E-01,,
188,1.91E+00,4.89E+00,,
189,8.69E+00,1.05E+00,,
190,3.09E+00,2.93E+00,,
191,5.18E-01,1.74E+01,,
192,1.06E+00,8.37E+00,,
193,2.02E+00,4.36E+00,,
194,1.06E+00,8.26E+00,,
195,1.13E+00,7.73E+00,,
196,1.12E+00,7.73E+00,,
197,9.45E+00,9.19E-01,,
198,4.59E+00,1.89E+00,,
199,4.59E+00,1.88E+00,,
200,1.98E+00,4.36E+00,,
