Reference,Height,Width,StripWidth,
79,2.57E+01,8.77E-01,,
80,9.49E+00,2.33E+00,,
81,5.65E+00,3.89E+00,,
82,4.84E+00,4.35E+00,,
83,1.92E+01,1.08E+00,,
84,2.39E+01,8.49E-01,,
85,1.21E+01,1.65E+00,,
86,2.41E+01,8.12E-01,,
87,9.49E+00,2.00E+00,,
88,3.84E+01,4.89E-01,,
89,4.26E+01,4.38E-01,,
90,2.69E+01,6.68E-01,,
91,5.34E+00,3.21E+00,,
92,2.28E+01,7.32E-01,,
93,7.07E+00,2.33E+00,,
94,4.91E+00,3.21E+00,,
95,1.03E+00,1.53E+01,,
96,7.68E+00,2.04E+00,,
97,1.14E+01,1.34E+00,,
98,1.03E+01,1.49E+00,,
99,3.30E+00,4.60E+00,,
100,3.84E+01,3.94E-01,,
101,1.34E+01,1.13E+00,,
102,2.40E+00,6.13E+00,,
103,5.85E+00,2.51E+00,,
104,4.16E+00,3.43E+00,,
105,9.09E-01,1.53E+01,,
106,9.45E+00,1.47E+00,,
107,9.38E+00,1.47E+00,,
108,2.51E+00,5.45E+00,,
109,1.01E+01,1.34E+00,,
110,9.17E+00,1.48E+00,,
111,1.25E+01,1.08E+00,,
112,2.43E+01,5.53E-01,,
113,3.42E+00,3.83E+00,,
114,9.49E+00,1.38E+00,,
115,8.31E-01,1.57E+01,,
116,1.47E+00,8.74E+00,,
117,8.66E+00,1.47E+00,,
118,1.73E+01,7.32E-01,,
119,8.60E+00,1.47E+00,,
120,1.09E+01,1.14E+00,,
121,7.68E+00,1.63E+00,,
122,1.70E+00,7.34E+00,,
123,1.46E+01,8.49E-01,,
124,2.97E+00,4.16E+00,,
125,1.78E+01,6.75E-01,,
126,2.02E+01,5.95E-01,,
127,2.82E+01,4.21E-01,,
128,1.10E+00,1.07E+01,,
129,2.87E+01,4.07E-01,,
130,7.96E+00,1.47E+00,,
131,9.17E+00,1.27E+00,,
132,9.31E+00,1.24E+00,,
133,2.76E+00,4.17E+00,,
134,1.57E+01,7.32E-01,,
135,1.09E+01,1.05E+00,,
136,2.63E+00,4.33E+00,,
137,5.34E+00,2.12E+00,,
138,4.71E+00,2.40E+00,,
139,1.68E+01,6.68E-01,,
140,2.33E+01,4.77E-01,,
141,1.53E+01,7.26E-01,,
142,1.64E+01,6.68E-01,,
143,1.83E+01,5.95E-01,,
144,2.82E+01,3.84E-01,,
145,3.94E+00,2.73E+00,,
146,3.01E+00,3.56E+00,,
147,3.94E+00,2.72E+00,,
148,1.78E+01,5.98E-01,,
149,2.95E+01,3.58E-01,,
150,1.42E+01,7.26E-01,,
151,2.47E+00,4.17E+00,,
152,9.09E-01,1.13E+01,,
153,8.99E+00,1.14E+00,,
154,2.87E+01,3.55E-01,,
155,7.53E+00,1.35E+00,,
156,1.83E+01,5.53E-01,,
157,2.92E+00,3.43E+00,,
158,1.47E+00,6.64E+00,,
159,1.78E+01,5.45E-01,,
160,8.61E+00,1.13E+00,,
161,1.71E+01,5.65E-01,,
162,8.53E+00,1.13E+00,,
163,1.71E+01,5.60E-01,,
164,1.32E+01,7.17E-01,,
165,1.39E+01,6.79E-01,,
166,7.07E+00,1.32E+00,,
167,8.30E+00,1.13E+00,,
168,2.39E+00,3.89E+00,,
169,1.93E+01,4.77E-01,,
170,8.77E-01,1.05E+01,,
171,2.87E+01,3.20E-01,,
172,3.06E+00,2.99E+00,,
173,1.36E+01,6.75E-01,,
174,1.60E+00,5.70E+00,,
175,9.10E-01,1.00E+01,,
176,1.64E+01,5.54E-01,,
177,1.70E+00,5.29E+00,,
178,8.01E+00,1.13E+00,,
179,1.56E+00,5.71E+00,,
180,8.80E-01,1.01E+01,,
181,1.39E+01,6.34E-01,,
182,3.42E+00,2.57E+00,,
183,1.64E+01,5.30E-01,,
184,7.53E+00,1.16E+00,,
185,1.21E+01,7.17E-01,,
186,8.84E-01,9.81E+00,,
187,9.10E-01,9.48E+00,,
188,1.86E+01,4.58E-01,,
189,8.84E-01,9.55E+00,,
190,5.12E+00,1.65E+00,,
191,4.71E+00,1.76E+00,,
192,1.45E+00,5.71E+00,,
193,8.80E-01,9.36E+00,,
194,3.42E+00,2.38E+00,,
195,1.49E+00,5.45E+00,,
196,1.87E+00,4.33E+00,,
197,8.77E-01,9.17E+00,,
198,1.75E+01,4.58E-01,,
199,7.07E+00,1.13E+00,,
200,1.29E+01,6.16E-01,,
