Reference,Height,Width,StripWidth,
97,1.72E+00,8.78E+00,,
98,3.05E+01,4.89E-01,,
99,1.84E+01,8.09E-01,,
100,6.17E+00,2.39E+00,,
101,6.33E+00,2.32E+00,,
102,2.70E+01,5.40E-01,,
103,1.62E+01,8.96E-01,,
104,2.66E+01,5.40E-01,,
105,3.37E+00,4.20E+00,,
106,9.00E-01,1.57E+01,,
107,2.91E+01,4.83E-01,,
108,6.01E+00,2.34E+00,,
109,1.04E+01,1.35E+00,,
110,7.71E+00,1.76E+00,,
111,4.71E+00,2.86E+00,,
112,9.78E+00,1.35E+00,,
113,5.61E+00,2.34E+00,,
114,1.49E+01,8.74E-01,,
115,1.86E+01,6.99E-01,,
116,6.01E+00,2.15E+00,,
117,8.13E+00,1.58E+00,,
118,2.01E+01,6.39E-01,,
119,1.51E+01,8.42E-01,,
120,4.59E+00,2.73E+00,,
121,9.16E-01,1.36E+01,,
122,3.01E+00,4.14E+00,,
123,7.55E+00,1.65E+00,,
124,9.06E-01,1.36E+01,,
125,8.91E-01,1.36E+01,,
126,2.06E+01,5.82E-01,,
127,4.18E+00,2.87E+00,,
128,1.52E+00,7.85E+00,,
129,1.72E+00,6.88E+00,,
130,2.85E+01,4.11E-01,,
131,7.68E+00,1.52E+00,,
132,1.51E+01,7.56E-01,,
133,2.84E+01,3.98E-01,,
134,3.90E+00,2.87E+00,,
135,2.46E+00,4.51E+00,,
136,2.06E+01,5.36E-01,,
137,9.43E-01,1.17E+01,,
138,1.64E+01,6.67E-01,,
139,6.17E+00,1.76E+00,,
140,1.52E+00,7.11E+00,,
141,1.45E+01,7.21E-01,,
142,3.37E+00,3.10E+00,,
143,1.90E+00,5.48E+00,,
144,8.09E+00,1.28E+00,,
145,1.72E+00,5.94E+00,,
146,4.34E+00,2.35E+00,,
147,9.23E+00,1.09E+00,,
148,2.84E+01,3.51E-01,,
149,1.95E+01,5.10E-01,,
150,9.23E+00,1.07E+00,,
151,4.69E+00,2.09E+00,,
152,1.34E+01,7.33E-01,,
153,6.26E-01,1.57E+01,,
154,6.87E+00,1.38E+00,,
155,1.48E+01,6.35E-01,,
156,5.31E+00,1.76E+00,,
157,9.73E+00,9.55E-01,,
158,5.35E+00,1.72E+00,,
159,1.43E+01,6.35E-01,,
160,2.95E+01,3.06E-01,,
161,1.49E+01,6.05E-01,,
162,1.29E+01,6.99E-01,,
163,6.68E+00,1.35E+00,,
164,6.58E-01,1.36E+01,,
165,1.52E+00,5.92E+00,,
166,7.40E+00,1.19E+00,,
167,3.76E+00,2.35E+00,,
168,1.40E+01,6.29E-01,,
169,1.70E+00,5.15E+00,,
170,9.43E-01,9.22E+00,,
171,1.24E+01,6.99E-01,,
172,1.48E+01,5.72E-01,,
173,4.81E+00,1.76E+00,,
174,1.86E+00,4.51E+00,,
175,1.47E+01,5.72E-01,,
176,6.06E+00,1.38E+00,,
177,8.09E+00,1.03E+00,,
178,6.10E+00,1.37E+00,,
179,1.69E+01,4.89E-01,,
180,1.29E+01,6.39E-01,,
181,1.34E+01,6.17E-01,,
182,8.63E+00,9.55E-01,,
183,1.45E+01,5.67E-01,,
184,1.40E+01,5.73E-01,,
185,5.18E+00,1.52E+00,,
186,1.49E+01,4.98E-01,,
187,1.46E+01,4.98E-01,,
188,7.62E+00,9.49E-01,,
189,1.37E+00,5.18E+00,,
190,1.09E+01,6.39E-01,,
191,1.35E+01,5.10E-01,,
192,1.32E+00,5.18E+00,,
193,1.14E+00,5.94E+00,,
194,5.66E+00,1.19E+00,,
195,6.96E+00,9.49E-01,,
196,9.29E+00,7.09E-01,,
197,1.57E+00,4.14E+00,,
198,1.68E+01,3.72E-01,,
199,6.10E+00,9.80E-01,,
200,8.33E+00,7.09E-01,,
