Reference,Height,Width,StripWidth,
57,6.71E+00,5.51E+00,,
58,1.11E+01,3.02E+00,,
59,1.45E+01,2.27E+00,,
60,1.01E+01,3.06E+00,,
61,1.01E+01,3.06E+00,,
62,6.71E+00,4.61E+00,,
63,3.13E+01,9.65E-01,,
64,4.18E+01,7.21E-01,,
65,2.94E+01,1.02E+00,,
66,1.88E+01,1.52E+00,,
67,2.30E+00,1.23E+01,,
68,1.85E+01,1.52E+00,,
69,4.74E+01,5.85E-01,,
70,2.22E+01,1.23E+00,,
71,1.24E+01,2.17E+00,,
72,2.28E+01,1.15E+00,,
73,1.12E+01,2.27E+00,,
74,6.88E+00,3.62E+00,,
75,2.15E+01,1.15E+00,,
76,1.79E+01,1.38E+00,,
77,3.55E+01,6.84E-01,,
78,2.52E+01,9.58E-01,,
79,1.77E+00,1.36E+01,,
80,1.90E+00,1.23E+01,,
81,2.52E+01,8.47E-01,,
82,1.47E+01,1.40E+00,,
83,6.88E+00,2.93E+00,,
84,1.72E+01,1.15E+00,,
85,1.87E+01,1.02E+00,,
86,2.81E+00,6.74E+00,,
87,2.55E+00,7.31E+00,,
88,2.48E+01,7.38E-01,,
89,1.33E+00,1.36E+01,,
90,4.18E+01,4.31E-01,,
91,2.69E+01,6.66E-01,,
92,1.45E+01,1.23E+00,,
93,2.24E+00,7.76E+00,,
94,1.57E+01,1.09E+00,,
95,1.65E+01,1.02E+00,,
96,2.53E+00,6.55E+00,,
97,1.79E+01,8.66E-01,,
98,1.30E+01,1.15E+00,,
99,1.18E+01,1.26E+00,,
100,9.34E+00,1.59E+00,,
101,1.25E+01,1.18E+00,,
102,1.79E+01,8.16E-01,,
103,1.71E+00,8.45E+00,,
104,2.20E+01,6.55E-01,,
105,2.01E+00,7.15E+00,,
106,1.20E+01,1.18E+00,,
107,1.47E+01,9.58E-01,,
108,2.78E+01,5.02E-01,,
109,1.17E+01,1.18E+00,,
110,2.71E+01,5.03E-01,,
111,8.58E+00,1.59E+00,,
112,1.15E+01,1.15E+00,,
113,2.24E+00,5.86E+00,,
114,9.79E+00,1.34E+00,,
115,1.68E+01,7.77E-01,,
116,9.12E+00,1.43E+00,,
117,8.67E-01,1.50E+01,,
118,1.59E+00,8.03E+00,,
119,1.15E+01,1.09E+00,,
120,1.31E+01,9.58E-01,,
121,8.26E-01,1.50E+01,,
122,1.28E+01,9.65E-01,,
123,1.80E+01,6.84E-01,,
124,8.95E+00,1.34E+00,,
125,2.20E+01,5.41E-01,,
126,2.20E+01,5.39E-01,,
127,9.77E+00,1.20E+00,,
128,1.08E+01,1.08E+00,,
129,2.81E+00,4.11E+00,,
130,1.84E+01,6.27E-01,,
131,1.93E+01,5.95E-01,,
132,9.51E+00,1.20E+00,,
133,9.69E+00,1.18E+00,,
134,1.93E+01,5.87E-01,,
135,1.71E+00,6.53E+00,,
136,1.59E+00,6.96E+00,,
137,1.76E+01,6.27E-01,,
138,3.38E+00,3.25E+00,,
139,4.59E+00,2.35E+00,,
140,2.25E+00,4.80E+00,,
141,1.18E+01,9.08E-01,,
142,1.63E+01,6.50E-01,,
143,4.77E+00,2.17E+00,,
144,1.32E+01,7.77E-01,,
145,1.21E+01,8.47E-01,,
146,8.64E+00,1.15E+00,,
147,4.50E+00,2.20E+00,,
148,1.79E+01,5.50E-01,,
149,4.67E+00,2.11E+00,,
150,1.95E+01,5.03E-01,,
151,1.23E+00,7.96E+00,,
152,7.93E+00,1.23E+00,,
153,2.33E+01,4.13E-01,,
154,8.14E+00,1.18E+00,,
155,1.19E+01,7.77E-01,,
156,6.68E-01,1.36E+01,,
157,1.15E+01,7.77E-01,,
158,1.30E+01,6.89E-01,,
159,7.54E+00,1.15E+00,,
160,1.79E+01,4.83E-01,,
161,3.91E+00,2.20E+00,,
162,1.01E+01,8.47E-01,,
163,2.01E+00,4.23E+00,,
164,4.88E+00,1.71E+00,,
165,6.32E+00,1.30E+00,,
166,6.78E+00,1.20E+00,,
167,1.79E+01,4.42E-01,,
168,3.74E+00,2.11E+00,,
169,1.24E+01,6.34E-01,,
170,8.20E+00,9.58E-01,,
171,2.81E+00,2.77E+00,,
172,3.52E+00,2.17E+00,,
173,9.12E+00,8.34E-01,,
174,1.21E+01,6.27E-01,,
175,2.33E+01,3.25E-01,,
176,9.12E+00,8.26E-01,,
177,1.03E+00,7.31E+00,,
178,1.15E+01,6.50E-01,,
179,1.46E+00,5.08E+00,,
180,1.79E+01,4.09E-01,,
181,4.24E+00,1.71E+00,,
182,7.43E+00,9.77E-01,,
183,2.01E+00,3.60E+00,,
184,1.09E+00,6.55E+00,,
185,1.30E+01,5.47E-01,,
186,3.54E+00,1.99E+00,,
187,1.23E+00,5.66E+00,,
188,9.21E+00,7.56E-01,,
189,5.46E+00,1.27E+00,,
190,7.11E+00,9.77E-01,,
191,2.20E+01,3.12E-01,,
192,8.98E+00,7.61E-01,,
193,5.36E+00,1.27E+00,,
194,8.93E+00,7.61E-01,,
195,2.20E+01,3.07E-01,,
196,6.50E+00,1.03E+00,,
197,6.49E+00,1.03E+00,,
198,6.32E+00,1.06E+00,,
199,6.78E+00,9.71E-01,,
200,8.71E+00,7.56E-01,,
