Reference,Height,Width,StripWidth,
134,2.82E+00,4.92E+00,,
135,8.28E+00,1.65E+00,,
136,2.91E+00,4.67E+00,,
137,1.36E+00,9.90E+00,,
138,2.46E+00,5.44E+00,,
139,9.74E-01,1.37E+01,,
140,2.56E+00,5.20E+00,,
141,1.20E+01,1.09E+00,,
142,3.73E+00,3.52E+00,,
143,1.28E+00,1.02E+01,,
144,5.57E-01,2.34E+01,,
145,5.25E-01,2.47E+01,,
146,1.92E+00,6.75E+00,,
147,1.87E+00,6.92E+00,,
148,9.48E-01,1.37E+01,,
149,2.34E+00,5.52E+00,,
150,2.71E+00,4.77E+00,,
151,1.17E+01,1.10E+00,,
152,6.42E-01,1.96E+01,,
153,7.49E-01,1.67E+01,,
154,8.07E-01,1.54E+01,,
155,1.55E+00,7.99E+00,,
156,7.61E-01,1.63E+01,,
157,2.22E+01,5.50E-01,,
158,5.30E-01,2.25E+01,,
159,1.14E+00,1.04E+01,,
160,1.53E+00,7.75E+00,,
161,2.34E+00,5.08E+00,,
162,3.32E+00,3.52E+00,,
163,1.36E+00,8.56E+00,,
164,8.90E+00,1.30E+00,,
165,1.87E+00,6.18E+00,,
166,4.90E-01,2.34E+01,,
167,1.89E+00,6.04E+00,,
168,2.24E+00,5.08E+00,,
169,4.31E-01,2.61E+01,,
170,3.69E-01,3.05E+01,,
171,4.30E-01,2.61E+01,,
172,3.75E+00,2.99E+00,,
173,1.53E+00,7.30E+00,,
174,5.66E+00,1.97E+00,,
175,1.06E+01,1.05E+00,,
176,3.55E+00,3.09E+00,,
177,8.42E+00,1.30E+00,,
178,2.27E+00,4.77E+00,,
179,4.75E+00,2.27E+00,,
180,1.87E+00,5.76E+00,,
181,3.88E-01,2.78E+01,,
182,3.16E+01,3.41E-01,,
183,5.30E-01,2.03E+01,,
184,9.74E-01,1.10E+01,,
185,4.26E+00,2.49E+00,,
186,3.55E+00,2.99E+00,,
187,2.02E+00,5.20E+00,,
188,9.48E-01,1.11E+01,,
189,1.34E+00,7.81E+00,,
190,7.71E-01,1.36E+01,,
191,4.17E+00,2.49E+00,,
192,3.16E+01,3.29E-01,,
193,2.40E+00,4.33E+00,,
194,1.34E+00,7.75E+00,,
195,4.15E+00,2.49E+00,,
196,1.30E+00,7.99E+00,,
197,7.60E-01,1.36E+01,,
198,6.83E-01,1.50E+01,,
199,6.11E-01,1.67E+01,,
200,4.09E+00,2.49E+00,,
