Reference,Height,Width,StripWidth,
85,1.99E+00,9.51E+00,,
86,1.66E+00,1.14E+01,,
87,1.63E+00,1.14E+01,,
88,1.99E+00,9.32E+00,,
89,8.65E-01,2.14E+01,,
90,1.05E+00,1.75E+01,,
91,2.22E+01,8.16E-01,,
92,2.31E+01,7.83E-01,,
93,6.26E-01,2.86E+01,,
94,3.83E+00,4.66E+00,,
95,6.32E-01,2.82E+01,,
96,9.43E-01,1.89E+01,,
97,2.25E+00,7.69E+00,,
98,2.28E+01,7.53E-01,,
99,3.77E+00,4.55E+00,,
100,7.54E-01,2.27E+01,,
101,1.18E+00,1.44E+01,,
102,1.31E+00,1.30E+01,,
103,9.01E-01,1.88E+01,,
104,3.73E+00,4.51E+00,,
105,8.83E-01,1.89E+01,,
106,1.36E+01,1.23E+00,,
107,1.19E+00,1.40E+01,,
108,7.05E-01,2.35E+01,,
109,1.68E+01,9.75E-01,,
110,3.56E+00,4.60E+00,,
111,7.56E-01,2.14E+01,,
112,8.54E-01,1.89E+01,,
113,2.29E+00,6.97E+00,,
114,1.80E+01,8.86E-01,,
115,7.02E-01,2.27E+01,,
116,1.35E+00,1.18E+01,,
117,4.06E-01,3.85E+01,,
118,7.20E-01,2.17E+01,,
119,1.88E+00,8.28E+00,,
120,2.29E+01,6.79E-01,,
121,1.35E+00,1.15E+01,,
122,6.47E+00,2.39E+00,,
123,3.98E-01,3.85E+01,,
124,9.47E-01,1.60E+01,,
125,8.03E-01,1.89E+01,,
126,5.13E+00,2.94E+00,,
127,2.38E+01,6.33E-01,,
128,4.79E+00,3.14E+00,,
129,2.05E+01,7.33E-01,,
130,2.38E+01,6.27E-01,,
131,5.94E-01,2.49E+01,,
132,1.35E+00,1.09E+01,,
133,1.10E+00,1.34E+01,,
134,6.25E-01,2.35E+01,,
135,3.40E+01,4.27E-01,,
136,4.75E-01,3.05E+01,,
137,1.36E+00,1.05E+01,,
138,2.09E+00,6.70E+00,,
139,9.66E-01,1.44E+01,,
140,1.20E+00,1.16E+01,,
141,7.93E+00,1.75E+00,,
142,5.02E-01,2.73E+01,,
143,2.08E+00,6.59E+00,,
144,1.31E+00,1.05E+01,,
145,2.25E+00,6.07E+00,,
146,2.00E+00,6.82E+00,,
147,4.86E-01,2.81E+01,,
148,4.95E-01,2.73E+01,,
149,6.32E-01,2.14E+01,,
150,3.43E+00,3.92E+00,,
151,5.53E-01,2.43E+01,,
152,5.53E-01,2.42E+01,,
153,4.02E+00,3.32E+00,,
154,2.78E+01,4.72E-01,,
155,1.13E+01,1.15E+00,,
156,3.40E+01,3.83E-01,,
157,3.73E+00,3.48E+00,,
158,6.32E-01,2.03E+01,,
159,8.43E+00,1.50E+00,,
160,3.31E+01,3.83E-01,,
161,2.45E+00,5.16E+00,,
162,1.19E+00,1.05E+01,,
163,2.66E+01,4.67E-01,,
164,1.50E+00,8.28E+00,,
165,1.62E+01,7.65E-01,,
166,1.18E+00,1.05E+01,,
167,2.66E+01,4.59E-01,,
168,1.60E+01,7.53E-01,,
169,3.05E+01,3.95E-01,,
170,1.77E+00,6.82E+00,,
171,6.28E-01,1.89E+01,,
172,3.05E+01,3.88E-01,,
173,1.65E+00,7.10E+00,,
174,3.73E+00,3.13E+00,,
175,1.53E+01,7.65E-01,,
176,3.40E+01,3.42E-01,,
177,3.31E+01,3.50E-01,,
178,9.21E-01,1.25E+01,,
179,2.66E+01,4.28E-01,,
180,3.71E+00,3.01E+00,,
181,4.92E-01,2.27E+01,,
182,1.48E+01,7.53E-01,,
183,5.85E-01,1.89E+01,,
184,5.77E-01,1.89E+01,,
185,1.65E+00,6.59E+00,,
186,4.51E+00,2.39E+00,,
187,1.34E+01,8.02E-01,,
188,1.52E+01,7.08E-01,,
189,5.67E-01,1.89E+01,,
190,2.78E+01,3.87E-01,,
191,2.78E+01,3.84E-01,,
192,4.68E-01,2.27E+01,,
193,8.43E+00,1.25E+00,,
194,5.02E-01,2.09E+01,,
195,4.96E-01,2.09E+01,,
196,4.24E+00,2.39E+00,,
197,9.21E-01,1.10E+01,,
198,1.44E+00,6.97E+00,,
199,1.01E+01,9.75E-01,,
200,8.43E+00,1.17E+00,,
