Reference,Height,Width,StripWidth,
99,9.44E-01,2.69E+01,,
100,2.62E+00,9.41E+00,,
101,1.15E+00,2.13E+01,,
102,3.47E+00,7.05E+00,,
103,3.38E+01,7.14E-01,,
104,1.24E+01,1.94E+00,,
105,1.47E+01,1.63E+00,,
106,9.84E-01,2.41E+01,,
107,4.96E+00,4.77E+00,,
108,2.19E+00,1.07E+01,,
109,1.09E+00,2.15E+01,,
110,2.19E+00,1.05E+01,,
111,1.67E+01,1.37E+00,,
112,4.32E+01,5.27E-01,,
113,5.99E+00,3.77E+00,,
114,1.07E+01,2.10E+00,,
115,1.08E+00,2.08E+01,,
116,4.79E+00,4.68E+00,,
117,2.55E+01,8.80E-01,,
118,7.52E+00,2.96E+00,,
119,3.98E+00,5.54E+00,,
120,2.49E+01,8.80E-01,,
121,5.61E-01,3.87E+01,,
122,3.41E+01,6.37E-01,,
123,2.73E+00,7.91E+00,,
124,1.41E+01,1.51E+00,,
125,2.10E+00,1.02E+01,,
126,2.19E+01,9.76E-01,,
127,2.19E+01,9.69E-01,,
128,4.96E+00,4.17E+00,,
129,2.52E+01,8.20E-01,,
130,2.91E+00,7.05E+00,,
131,5.66E+00,3.60E+00,,
132,1.99E+01,1.02E+00,,
133,5.42E+00,3.74E+00,,
134,1.48E+01,1.37E+00,,
135,2.83E+01,7.14E-01,,
136,2.85E+00,7.05E+00,,
137,8.47E+00,2.38E+00,,
138,4.17E+00,4.82E+00,,
139,1.68E+01,1.19E+00,,
140,5.30E+00,3.74E+00,,
141,1.01E+01,1.97E+00,,
142,1.83E+01,1.08E+00,,
143,2.62E+00,7.44E+00,,
144,4.03E+00,4.82E+00,,
145,3.75E+00,5.17E+00,,
146,7.52E+00,2.58E+00,,
147,3.47E+00,5.54E+00,,
148,3.97E+00,4.82E+00,,
149,1.11E+00,1.73E+01,,
150,4.57E+00,4.17E+00,,
151,6.98E+00,2.72E+00,,
152,4.05E+00,4.68E+00,,
153,4.55E+00,4.16E+00,,
154,1.68E+01,1.12E+00,,
155,1.99E+01,9.46E-01,,
156,8.84E+00,2.12E+00,,
157,1.14E+00,1.64E+01,,
158,1.09E+00,1.72E+01,,
159,1.95E+01,9.56E-01,,
160,2.05E+01,8.94E-01,,
161,8.58E+00,2.12E+00,,
162,4.67E-01,3.87E+01,,
163,9.25E+00,1.94E+00,,
164,1.67E+01,1.08E+00,,
165,3.80E+01,4.70E-01,,
166,4.53E-01,3.87E+01,,
167,1.16E+01,1.51E+00,,
168,3.15E+00,5.54E+00,,
169,1.91E+01,9.01E-01,,
170,1.49E+00,1.15E+01,,
171,4.65E+00,3.65E+00,,
172,1.43E+00,1.18E+01,,
173,3.63E+01,4.61E-01,,
174,5.01E+00,3.32E+00,,
175,2.54E+01,6.49E-01,,
176,1.83E+01,8.91E-01,,
177,1.81E+01,8.94E-01,,
178,2.54E+01,6.37E-01,,
179,1.47E+01,1.09E+00,,
180,4.54E+00,3.45E+00,,
181,3.80E+01,4.12E-01,,
182,3.16E+01,4.89E-01,,
183,5.86E-01,2.63E+01,,
184,3.19E+00,4.82E+00,,
185,9.08E-01,1.69E+01,,
186,4.54E+00,3.36E+00,,
187,8.82E-01,1.73E+01,,
188,3.63E+01,4.19E-01,,
189,1.00E+01,1.51E+00,,
190,1.47E+01,1.02E+00,,
191,1.45E+01,1.02E+00,,
192,2.29E+01,6.49E-01,,
193,3.16E+01,4.67E-01,,
194,4.65E+00,3.16E+00,,
195,4.96E+00,2.91E+00,,
196,8.55E-01,1.69E+01,,
197,1.82E+00,7.91E+00,,
198,5.99E+00,2.40E+00,,
199,5.01E+00,2.85E+00,,
200,5.40E-01,2.63E+01,,
