Reference,Height,Width,StripWidth,
75,7.13E+00,3.27E+00,,
76,4.83E+00,4.82E+00,,
77,2.95E+01,7.81E-01,,
78,1.78E+01,1.28E+00,,
79,1.18E+00,1.92E+01,,
80,1.67E+00,1.33E+01,,
81,5.35E+00,4.15E+00,,
82,1.18E+01,1.88E+00,,
83,1.66E+01,1.33E+00,,
84,6.66E+00,3.29E+00,,
85,6.79E+00,3.22E+00,,
86,9.92E+00,2.16E+00,,
87,3.10E+01,6.90E-01,,
88,6.82E+00,3.13E+00,,
89,4.39E+01,4.79E-01,,
90,1.32E+01,1.58E+00,,
91,3.21E+01,6.51E-01,,
92,9.87E+00,2.10E+00,,
93,8.84E+00,2.29E+00,,
94,4.57E+00,4.34E+00,,
95,8.63E+00,2.29E+00,,
96,8.88E+00,2.07E+00,,
97,2.55E+01,7.13E-01,,
98,9.94E+00,1.82E+00,,
99,2.65E+01,6.46E-01,,
100,1.03E+01,1.58E+00,,
101,1.83E+01,8.77E-01,,
102,2.07E+01,7.73E-01,,
103,1.04E+01,1.51E+00,,
104,2.27E+00,6.90E+00,,
105,2.11E+01,7.39E-01,,
106,1.16E+01,1.32E+00,,
107,2.48E+01,6.13E-01,,
108,3.64E+00,4.15E+00,,
109,1.63E+01,9.16E-01,,
110,2.18E+01,6.77E-01,,
111,2.65E+01,5.55E-01,,
112,2.46E+00,5.95E+00,,
113,2.58E+00,5.49E+00,,
114,4.08E+00,3.47E+00,,
115,2.98E+01,4.75E-01,,
116,1.64E+01,8.58E-01,,
117,2.11E+01,6.64E-01,,
118,9.97E+00,1.37E+00,,
119,2.09E+01,6.36E-01,,
120,4.70E+00,2.81E+00,,
121,5.58E+00,2.36E+00,,
122,7.25E+00,1.82E+00,,
123,9.48E+00,1.38E+00,,
124,5.25E+00,2.48E+00,,
125,2.65E+01,4.80E-01,,
126,8.88E+00,1.43E+00,,
127,4.52E+00,2.81E+00,,
128,4.10E+00,3.08E+00,,
129,1.77E+01,7.13E-01,,
130,9.65E+00,1.30E+00,,
131,1.31E+01,9.38E-01,,
132,9.87E+00,1.24E+00,,
133,9.14E-01,1.33E+01,,
134,2.65E+01,4.56E-01,,
135,1.57E+01,7.68E-01,,
136,6.39E+00,1.87E+00,,
137,9.01E+00,1.32E+00,,
138,1.65E+01,7.13E-01,,
139,1.90E+01,6.13E-01,,
140,1.69E+01,6.80E-01,,
141,1.24E+01,9.21E-01,,
142,1.21E+01,9.40E-01,,
143,7.84E+00,1.44E+00,,
144,1.66E+01,6.77E-01,,
145,6.28E+00,1.79E+00,,
146,8.26E+00,1.35E+00,,
147,1.99E+00,5.58E+00,,
148,9.97E+00,1.12E+00,,
149,4.40E+00,2.48E+00,,
150,6.79E+00,1.60E+00,,
151,2.46E+00,4.32E+00,,
152,3.05E+00,3.47E+00,,
153,3.21E+01,3.24E-01,,
154,2.40E+00,4.27E+00,,
155,4.72E+00,2.16E+00,,
156,1.07E+01,9.48E-01,,
157,1.49E+01,6.80E-01,,
158,1.78E+01,5.67E-01,,
159,1.57E+01,6.40E-01,,
160,2.98E+01,3.37E-01,,
161,9.65E+00,1.04E+00,,
162,1.44E+01,6.90E-01,,
163,1.43E+01,6.90E-01,,
164,1.21E+01,8.19E-01,,
165,3.48E+00,2.81E+00,,
166,1.31E+01,7.46E-01,,
167,2.34E+00,4.15E+00,,
168,1.63E+01,5.84E-01,,
169,9.76E+00,9.68E-01,,
170,9.97E+00,9.44E-01,,
171,1.99E+00,4.68E+00,,
172,1.00E+01,9.21E-01,,
173,5.06E+00,1.82E+00,,
174,2.27E+00,3.95E+00,,
175,1.64E+01,5.45E-01,,
176,3.16E+00,2.81E+00,,
177,1.83E+01,4.77E-01,,
178,4.01E+00,2.16E+00,,
179,2.07E+00,4.15E+00,,
180,1.11E+01,7.73E-01,,
181,1.35E+01,6.36E-01,,
182,9.97E+00,8.58E-01,,
183,1.66E+01,5.13E-01,,
184,1.19E+00,7.15E+00,,
185,6.28E+00,1.35E+00,,
186,8.54E+00,9.68E-01,,
187,1.98E+00,4.15E+00,,
188,9.97E+00,8.24E-01,,
189,1.19E+00,6.82E+00,,
190,2.65E+01,3.04E-01,,
191,9.87E+00,8.17E-01,,
192,3.73E+00,2.16E+00,,
193,4.30E+00,1.87E+00,,
194,8.24E+00,9.68E-01,,
195,1.91E+00,4.15E+00,,
196,1.49E+01,5.31E-01,,
197,4.35E+00,1.82E+00,,
198,1.49E+01,5.31E-01,,
199,4.57E+00,1.70E+00,,
200,4.57E+00,1.70E+00,,
