Reference,Height,Width,StripWidth,
62,4.67E+01,6.09E-01,,
63,9.56E+00,2.90E+00,,
64,9.35E+00,2.90E+00,,
65,3.36E+00,8.04E+00,,
66,1.05E+01,2.58E+00,,
67,4.93E+00,5.45E+00,,
68,3.56E+01,7.55E-01,,
69,2.12E+01,1.26E+00,,
70,4.67E+01,5.72E-01,,
71,2.38E+00,1.12E+01,,
72,4.18E+00,6.32E+00,,
73,1.71E+00,1.54E+01,,
74,9.35E+00,2.80E+00,,
75,3.95E+00,6.57E+00,,
76,6.01E+00,4.31E+00,,
77,7.39E+00,3.51E+00,,
78,1.21E+01,2.13E+00,,
79,2.03E+01,1.26E+00,,
80,1.39E+01,1.81E+00,,
81,3.11E+00,8.08E+00,,
82,8.99E+00,2.78E+00,,
83,8.60E+00,2.90E+00,,
84,1.83E+01,1.35E+00,,
85,1.35E+01,1.84E+00,,
86,2.38E+00,1.04E+01,,
87,4.31E+00,5.70E+00,,
88,1.40E+01,1.75E+00,,
89,4.30E+01,5.69E-01,,
90,3.02E+00,8.04E+00,,
91,1.60E+00,1.52E+01,,
92,8.99E+00,2.69E+00,,
93,1.73E+01,1.37E+00,,
94,9.20E+00,2.55E+00,,
95,1.37E+01,1.72E+00,,
96,2.17E+00,1.07E+01,,
97,1.18E+01,1.97E+00,,
98,1.25E+01,1.85E+00,,
99,7.64E+00,3.02E+00,,
100,2.69E+01,8.54E-01,,
101,4.13E+00,5.55E+00,,
102,1.16E+01,1.97E+00,,
103,9.61E+00,2.35E+00,,
104,2.57E+01,8.76E-01,,
105,4.05E+01,5.56E-01,,
106,1.40E+01,1.59E+00,,
107,1.05E+01,2.13E+00,,
108,1.82E+01,1.22E+00,,
109,1.94E+01,1.14E+00,,
110,4.15E+01,5.32E-01,,
111,2.98E+00,7.38E+00,,
112,2.16E+01,1.01E+00,,
113,6.52E+00,3.35E+00,,
114,1.61E+00,1.35E+01,,
115,3.56E+01,6.00E-01,,
116,1.37E+01,1.56E+00,,
117,1.40E+01,1.52E+00,,
118,2.35E+01,8.78E-01,,
119,1.65E+01,1.24E+00,,
120,2.48E+01,8.28E-01,,
121,2.58E+00,7.93E+00,,
122,8.75E-01,2.33E+01,,
123,9.45E-01,2.16E+01,,
124,7.36E+00,2.76E+00,,
125,3.09E+00,6.57E+00,,
126,1.40E+01,1.45E+00,,
127,1.04E+01,1.95E+00,,
128,1.99E+00,1.02E+01,,
129,1.49E+01,1.35E+00,,
130,4.15E+01,4.85E-01,,
131,4.05E+01,4.95E-01,,
132,2.83E+01,7.08E-01,,
133,1.65E+01,1.21E+00,,
134,9.20E+00,2.16E+00,,
135,4.27E+00,4.60E+00,,
136,1.06E+01,1.85E+00,,
137,1.80E+01,1.09E+00,,
138,2.88E+01,6.77E-01,,
139,1.71E+00,1.13E+01,,
140,9.00E-01,2.16E+01,,
141,1.87E+00,1.04E+01,,
142,4.30E+01,4.47E-01,,
143,4.44E+00,4.31E+00,,
144,8.66E-01,2.21E+01,,
145,8.75E-01,2.18E+01,,
146,4.13E+00,4.61E+00,,
147,1.39E+00,1.35E+01,,
148,2.86E+00,6.57E+00,,
149,1.80E+01,1.04E+00,,
150,2.63E+01,7.05E-01,,
151,3.89E+01,4.78E-01,,
152,2.17E+01,8.54E-01,,
153,2.23E+01,8.30E-01,,
154,1.71E+00,1.08E+01,,
155,6.02E+00,3.02E+00,,
156,1.32E+01,1.37E+00,,
157,1.87E+00,9.68E+00,,
158,2.60E+00,6.96E+00,,
159,8.36E-01,2.16E+01,,
160,4.27E+00,4.22E+00,,
161,2.58E+00,6.94E+00,,
162,9.09E+00,1.95E+00,,
163,2.09E+01,8.41E-01,,
164,1.35E+01,1.31E+00,,
165,1.15E+00,1.52E+01,,
166,7.41E+00,2.35E+00,,
167,2.05E+01,8.41E-01,,
168,2.02E+01,8.54E-01,,
169,3.39E+01,5.09E-01,,
170,3.89E+01,4.43E-01,,
171,2.07E+01,8.30E-01,,
172,9.09E+00,1.88E+00,,
173,3.39E+01,5.05E-01,,
174,7.36E+00,2.33E+00,,
175,2.43E+00,6.96E+00,,
176,7.39E+00,2.28E+00,,
177,1.37E+01,1.23E+00,,
178,5.30E+00,3.18E+00,,
179,1.44E+01,1.17E+00,,
180,1.44E+01,1.17E+00,,
181,2.08E+01,8.04E-01,,
182,2.07E+00,8.08E+00,,
183,8.36E-01,2.00E+01,,
184,4.93E+00,3.37E+00,,
185,2.07E+01,8.04E-01,,
186,7.39E+00,2.25E+00,,
187,5.22E+00,3.18E+00,,
188,7.36E+00,2.20E+00,,
189,1.03E+01,1.48E+00,,
190,6.41E+00,2.35E+00,,
191,9.82E-01,1.52E+01,,
192,1.05E+01,1.35E+00,,
193,3.01E+01,4.57E-01,,
194,2.62E+00,5.04E+00,,
195,1.05E+01,1.21E+00,,
196,1.87E+00,6.60E+00,,
197,1.81E+00,6.60E+00,,
198,3.01E+01,3.92E-01,,
199,8.64E-01,1.35E+01,,
200,1.47E+01,7.93E-01,,
