Reference,Height,Width,StripWidth,
150,1.46E+01,1.40E+00,,
151,1.54E+01,1.33E+00,,
152,5.82E+00,3.50E+00,,
153,8.65E+00,2.35E+00,,
154,7.85E+00,2.58E+00,,
155,2.17E+01,9.29E-01,,
156,1.40E+00,1.43E+01,,
157,1.42E+01,1.42E+00,,
158,9.43E+00,2.12E+00,,
159,1.43E+01,1.39E+00,,
160,3.57E+00,5.56E+00,,
161,3.82E+01,5.19E-01,,
162,2.99E+01,6.49E-01,,
163,7.51E+00,2.58E+00,,
164,3.82E+01,5.05E-01,,
165,4.27E+01,4.52E-01,,
166,7.75E+00,2.48E+00,,
167,2.32E+00,8.26E+00,,
168,7.71E+00,2.48E+00,,
169,7.39E+00,2.58E+00,,
170,2.04E+00,9.33E+00,,
171,2.57E+01,7.40E-01,,
172,2.62E+00,7.22E+00,,
173,2.03E+00,9.33E+00,,
174,2.28E+00,8.26E+00,,
175,6.72E+00,2.79E+00,,
176,2.60E+00,7.18E+00,,
177,4.06E+00,4.59E+00,,
178,5.72E+00,3.26E+00,,
179,2.51E+01,7.40E-01,,
180,2.58E+00,7.18E+00,,
181,1.85E+00,9.67E+00,,
182,1.33E+01,1.34E+00,,
183,7.18E+00,2.48E+00,,
184,8.65E+00,2.05E+00,,
185,2.99E+01,5.92E-01,,
186,6.72E+00,2.62E+00,,
187,6.79E+00,2.58E+00,,
188,6.78E+00,2.58E+00,,
189,1.83E+00,9.50E+00,,
190,7.90E+00,2.19E+00,,
191,2.62E+00,6.26E+00,,
192,1.91E+01,8.47E-01,,
193,1.19E+01,1.31E+00,,
194,3.34E+00,4.59E+00,,
195,1.19E+01,1.26E+00,,
196,3.73E+00,4.02E+00,,
197,3.72E+00,4.02E+00,,
198,3.13E+00,4.76E+00,,
199,3.10E+00,4.76E+00,,
200,2.04E+00,7.22E+00,,
