Reference,Height,Width,StripWidth,
83,8.54E+00,2.36E+00,,
84,1.52E+00,1.30E+01,,
85,2.28E+01,8.67E-01,,
86,9.11E-01,2.17E+01,,
87,1.24E+01,1.58E+00,,
88,7.36E+00,2.60E+00,,
89,1.19E+01,1.60E+00,,
90,7.31E-01,2.59E+01,,
91,9.63E+00,1.94E+00,,
92,2.57E+00,7.27E+00,,
93,8.31E+00,2.21E+00,,
94,1.94E+01,9.40E-01,,
95,1.66E+01,1.10E+00,,
96,7.56E+00,2.36E+00,,
97,1.62E+01,1.10E+00,,
98,1.62E+01,1.10E+00,,
99,2.24E+00,7.84E+00,,
100,2.98E+01,5.75E-01,,
101,7.57E-01,2.17E+01,,
102,4.63E+00,3.51E+00,,
103,1.24E+01,1.29E+00,,
104,1.58E+00,9.82E+00,,
105,1.07E+01,1.41E+00,,
106,1.14E+01,1.30E+00,,
107,9.50E+00,1.54E+00,,
108,7.89E+00,1.84E+00,,
109,7.94E-01,1.79E+01,,
110,1.81E+00,7.84E+00,,
111,2.32E+01,6.12E-01,,
112,6.35E+00,2.22E+00,,
113,2.66E+00,5.26E+00,,
114,2.52E+01,5.50E-01,,
115,1.50E+00,9.27E+00,,
116,7.71E+00,1.77E+00,,
117,1.20E+01,1.10E+00,,
118,3.36E+01,3.89E-01,,
119,2.52E+01,5.17E-01,,
120,3.65E+00,3.51E+00,,
121,5.01E-01,2.52E+01,,
122,5.23E+00,2.41E+00,,
123,3.99E-01,3.02E+01,,
124,4.55E+00,2.60E+00,,
125,1.29E+01,9.11E-01,,
126,2.40E+01,4.84E-01,,
127,1.01E+01,1.15E+00,,
128,2.57E+00,4.44E+00,,
129,7.71E+00,1.47E+00,,
130,2.57E+01,4.40E-01,,
131,5.30E+00,2.13E+00,,
132,7.09E-01,1.58E+01,,
133,1.23E+01,9.11E-01,,
134,2.28E+01,4.78E-01,,
135,1.76E+00,6.15E+00,,
136,1.17E+00,9.27E+00,,
137,1.07E+01,1.00E+00,,
138,4.14E-01,2.59E+01,,
139,2.59E+00,4.13E+00,,
140,1.22E+01,8.67E-01,,
141,1.73E+01,6.12E-01,,
142,4.40E+00,2.40E+00,,
143,9.35E-01,1.11E+01,,
144,3.43E-01,3.02E+01,,
145,1.24E+01,8.32E-01,,
146,2.66E+00,3.83E+00,,
147,2.52E+01,4.04E-01,,
148,5.88E-01,1.72E+01,,
149,2.29E+00,4.40E+00,,
150,4.27E+00,2.36E+00,,
151,9.13E+00,1.10E+00,,
152,2.29E+00,4.37E+00,,
153,7.41E-01,1.33E+01,,
154,9.35E-01,1.05E+01,,
155,1.13E+01,8.67E-01,,
156,4.40E+00,2.23E+00,,
157,2.57E+00,3.81E+00,,
158,9.23E+00,1.05E+00,,
159,4.46E-01,2.17E+01,,
160,9.23E+00,1.05E+00,,
161,1.49E+01,6.48E-01,,
162,1.11E+01,8.67E-01,,
163,1.58E+00,6.01E+00,,
164,6.57E+00,1.45E+00,,
165,1.14E+01,8.31E-01,,
166,7.29E+00,1.29E+00,,
167,1.49E+01,6.27E-01,,
168,5.62E+00,1.64E+00,,
169,4.76E+00,1.93E+00,,
170,5.01E-01,1.83E+01,,
171,9.23E+00,9.61E-01,,
172,2.52E+01,3.48E-01,,
173,1.88E+00,4.63E+00,,
174,7.44E+00,1.16E+00,,
175,1.50E+01,5.74E-01,,
176,1.01E+01,8.49E-01,,
177,6.67E+00,1.29E+00,,
178,2.60E+00,3.29E+00,,
179,3.54E+00,2.41E+00,,
180,1.52E+01,5.52E-01,,
181,2.02E+00,4.13E+00,,
182,9.50E+00,8.72E-01,,
183,2.28E+01,3.63E-01,,
184,1.18E+01,7.00E-01,,
185,6.35E+00,1.29E+00,,
186,1.52E+00,5.35E+00,,
187,2.57E+00,3.16E+00,,
188,1.46E+01,5.52E-01,,
189,1.01E+01,7.96E-01,,
190,1.65E+01,4.84E-01,,
191,1.30E+00,6.15E+00,,
192,1.28E+00,6.15E+00,,
193,1.50E+01,5.23E-01,,
194,7.44E+00,1.05E+00,,
195,1.10E+01,7.00E-01,,
196,2.57E+00,2.98E+00,,
197,4.76E+00,1.58E+00,,
198,7.71E+00,9.63E-01,,
199,2.29E+00,3.23E+00,,
200,4.29E-01,1.72E+01,,
