Reference,Height,Width,StripWidth,
168,9.92E-01,1.20E+01,,
169,1.50E+00,7.91E+00,,
170,1.14E+00,1.04E+01,,
171,5.66E+00,2.09E+00,,
172,3.72E+00,3.06E+00,,
173,3.72E+00,3.04E+00,,
174,9.84E-01,1.11E+01,,
175,4.36E+00,2.41E+00,,
176,4.36E+00,2.37E+00,,
177,1.62E+01,6.35E-01,,
178,1.41E+01,6.86E-01,,
179,3.94E+00,2.45E+00,,
180,1.61E+01,5.89E-01,,
181,7.50E-01,1.25E+01,,
182,2.53E+00,3.67E+00,,
183,1.90E+00,4.87E+00,,
184,1.90E+00,4.87E+00,,
185,1.46E+00,6.30E+00,,
186,5.02E+00,1.83E+00,,
187,3.94E+00,2.33E+00,,
188,1.36E+00,6.75E+00,,
189,1.22E+01,7.49E-01,,
190,5.26E-01,1.73E+01,,
191,2.21E+01,4.11E-01,,
192,6.53E+00,1.39E+00,,
193,6.53E+00,1.39E+00,,
194,6.15E+00,1.47E+00,,
195,1.54E+01,5.89E-01,,
196,4.90E+00,1.83E+00,,
197,1.70E+01,5.24E-01,,
198,6.03E+00,1.47E+00,,
199,4.37E-01,2.03E+01,,
200,1.46E+00,6.04E+00,,
