Reference,Height,Width,StripWidth,
92,2.11E+00,1.10E+01,,
93,3.89E+01,5.96E-01,,
94,5.44E+00,4.17E+00,,
95,1.47E+01,1.54E+00,,
96,3.58E+00,6.28E+00,,
97,2.42E+01,9.16E-01,,
98,2.12E+01,1.04E+00,,
99,7.21E-01,3.06E+01,,
100,9.86E-01,2.23E+01,,
101,3.17E+00,6.87E+00,,
102,1.06E+01,2.03E+00,,
103,9.87E-01,2.17E+01,,
104,3.27E+01,6.54E-01,,
105,2.39E+00,8.91E+00,,
106,1.60E+01,1.32E+00,,
107,1.37E+00,1.51E+01,,
108,1.03E+00,2.01E+01,,
109,3.29E+00,6.28E+00,,
110,3.51E+00,5.83E+00,,
111,1.42E+01,1.39E+00,,
112,7.24E-01,2.68E+01,,
113,1.56E+00,1.24E+01,,
114,1.06E+00,1.79E+01,,
115,9.48E-01,2.01E+01,,
116,1.39E+01,1.37E+00,,
117,6.54E-01,2.87E+01,,
118,3.54E+01,5.27E-01,,
119,7.61E-01,2.44E+01,,
120,1.11E+00,1.67E+01,,
121,5.96E-01,3.10E+01,,
122,7.61E-01,2.41E+01,,
123,5.98E-01,3.06E+01,,
124,2.85E+00,6.38E+00,,
125,1.47E+01,1.23E+00,,
126,5.88E-01,3.06E+01,,
127,1.78E+00,1.01E+01,,
128,3.12E+01,5.76E-01,,
129,2.89E+00,6.15E+00,,
130,1.80E+00,9.83E+00,,
131,9.87E-01,1.79E+01,,
132,2.67E+01,6.62E-01,,
133,2.67E+01,6.58E-01,,
134,1.47E+01,1.20E+00,,
135,1.33E+00,1.32E+01,,
136,2.85E+00,6.14E+00,,
137,7.61E-01,2.28E+01,,
138,2.23E+00,7.79E+00,,
139,7.92E-01,2.19E+01,,
140,2.56E+00,6.76E+00,,
141,9.80E-01,1.76E+01,,
142,2.74E+00,6.28E+00,,
143,1.28E+00,1.34E+01,,
144,1.75E+01,9.73E-01,,
145,1.77E+00,9.56E+00,,
146,2.68E+01,6.30E-01,,
147,2.62E+01,6.44E-01,,
148,2.88E+01,5.80E-01,,
149,1.60E+01,1.04E+00,,
150,2.71E+00,6.15E+00,,
151,7.47E+00,2.22E+00,,
152,2.84E+01,5.80E-01,,
153,9.83E-01,1.68E+01,,
154,1.34E+01,1.22E+00,,
155,1.43E+00,1.14E+01,,
156,1.61E+00,1.01E+01,,
157,5.94E+00,2.73E+00,,
158,7.24E-01,2.23E+01,,
159,3.80E+00,4.25E+00,,
160,2.50E+01,6.44E-01,,
161,2.45E+01,6.54E-01,,
162,7.24E-01,2.22E+01,,
163,5.14E-01,3.10E+01,,
164,2.54E+00,6.28E+00,,
165,1.57E+00,1.00E+01,,
166,3.89E+01,4.03E-01,,
167,7.93E-01,1.96E+01,,
168,1.49E+00,1.04E+01,,
169,2.54E+00,6.08E+00,,
170,2.44E+01,6.30E-01,,
171,2.85E+00,5.39E+00,,
172,5.94E+00,2.58E+00,,
173,5.14E+00,2.98E+00,,
174,7.60E-01,2.01E+01,,
175,1.47E+00,1.04E+01,,
176,1.14E+00,1.34E+01,,
177,1.33E+00,1.14E+01,,
178,1.13E+00,1.34E+01,,
179,5.24E+00,2.88E+00,,
180,7.92E-01,1.89E+01,,
181,2.60E+01,5.76E-01,,
182,1.47E+01,1.02E+00,,
183,9.87E-01,1.51E+01,,
184,1.22E+01,1.22E+00,,
185,2.00E+00,7.45E+00,,
186,1.47E+01,1.01E+00,,
187,2.57E+01,5.72E-01,,
188,4.81E-01,3.06E+01,,
189,1.25E+00,1.17E+01,,
190,2.11E+00,6.90E+00,,
191,1.44E+00,1.01E+01,,
192,2.76E+00,5.25E+00,,
193,3.17E+00,4.54E+00,,
194,1.44E+00,9.83E+00,,
195,1.46E+01,9.73E-01,,
196,3.54E+01,4.01E-01,,
197,6.38E+00,2.22E+00,,
198,4.51E-01,3.14E+01,,
199,1.41E+00,1.00E+01,,
200,1.16E+01,1.22E+00,,
