Reference,Height,Width,StripWidth,
188,8.56E-01,1.71E+01,,
189,2.97E+00,4.93E+00,,
190,1.30E+01,1.12E+00,,
191,1.73E+01,8.42E-01,,
192,7.54E-01,1.92E+01,,
193,2.91E+00,4.93E+00,,
194,4.89E-01,2.92E+01,,
195,6.22E+00,2.23E+00,,
196,3.41E+01,4.05E-01,,
197,1.39E+01,9.90E-01,,
198,4.69E-01,2.92E+01,,
199,3.41E+01,4.01E-01,,
200,1.57E+00,8.67E+00,,
