Reference,Height,Width,StripWidth,,,,,,
73,5.58E+00,4.07E+00,,,,,,,
74,3.36E+00,6.29E+00,,,,,,,
75,5.30E+00,3.97E+00,,,,,,,
76,1.04E+01,2.02E+00,,,,,,,
77,1.46E+01,1.41E+00,,,,,,,
78,5.85E+00,3.26E+00,,,,,,,
79,2.45E+00,7.72E+00,,,,,,,
80,1.88E+01,9.98E-01,,,,,,,
81,7.43E+00,2.51E+00,,,,,,,
82,1.57E+01,1.19E+00,,,,,,,
83,1.32E+01,1.39E+00,,,,,,,
84,2.52E+00,7.14E+00,,,,,,,
85,3.91E+00,4.57E+00,,,,,,,
86,3.45E+00,5.16E+00,,,,,,,
87,2.61E+00,6.78E+00,,,,,,,
88,4.82E+00,3.66E+00,,,,,,,
89,2.24E+00,7.65E+00,,,,,,,
90,2.65E+00,6.29E+00,,,,,,,
91,6.41E+00,2.51E+00,,,,,,,
92,6.11E+00,2.62E+00,,,,,,,
93,3.11E+01,5.05E-01,,,,,,,
94,5.40E+00,2.91E+00,,,,,,,
95,5.27E+00,2.92E+00,,,,,,,
96,5.63E+00,2.72E+00,,,,,,,
97,7.43E+00,1.97E+00,,,,,,,
98,4.40E+00,3.26E+00,,,,,,,
99,7.80E+00,1.73E+00,,,,,,,
100,9.31E+00,1.44E+00,,,,,,,
101,5.71E-01,2.35E+01,,,,,,,
102,7.09E-01,1.88E+01,,,,,,,
103,1.46E+01,9.14E-01,,,,,,,
104,2.89E+00,4.61E+00,,,,,,,
105,5.40E+00,2.47E+00,,,,,,,
106,1.69E+00,7.72E+00,,,,,,,
107,1.53E+01,8.51E-01,,,,,,,
108,4.82E+00,2.67E+00,,,,,,,
109,2.73E+00,4.67E+00,,,,,,,
110,2.69E+00,4.73E+00,,,,,,,
111,3.68E+00,3.44E+00,,,,,,,
112,8.73E+00,1.44E+00,,,,,,,
113,5.63E+00,2.21E+00,,,,,,,
114,7.09E-01,1.74E+01,,,,,,,
115,1.57E+01,7.85E-01,,,,,,,
116,5.58E+00,2.20E+00,,,,,,,
117,8.46E+00,1.45E+00,,,,,,,
118,4.52E+00,2.68E+00,,,,,,,
119,1.35E+00,8.94E+00,,,,,,,
120,9.33E-01,1.29E+01,,,,,,,
121,2.12E+00,5.67E+00,,,,,,,
122,7.80E+00,1.53E+00,,,,,,,
123,3.68E+00,3.23E+00,,,,,,,
124,1.15E+00,1.02E+01,,,,,,,
125,4.49E+00,2.57E+00,,,,,,,
126,1.95E+01,5.92E-01,,,,,,,
127,2.84E+00,4.04E+00,,,,,,,
128,4.44E+00,2.57E+00,,,,,,,
129,5.58E+00,2.04E+00,,,,,,,
130,5.58E+00,2.03E+00,,,,,,,
131,2.80E+00,4.04E+00,,,,,,,
132,1.44E+00,7.72E+00,,,,,,,
133,4.40E+00,2.51E+00,,,,,,,
134,1.53E+01,7.19E-01,,,,,,,
135,1.53E+01,7.15E-01,,,,,,,
136,5.63E+00,1.91E+00,,,,,,,
137,1.46E+01,7.36E-01,,,,,,,
138,3.54E+00,2.93E+00,,,,,,,
139,1.46E+01,7.11E-01,,,,,,,
140,1.46E+01,7.10E-01,,,,,,,
141,1.20E+01,8.61E-01,,,,,,,
142,3.16E+00,3.26E+00,,,,,,,
143,2.24E+00,4.50E+00,,,,,,,
144,1.49E+00,6.66E+00,,,,,,,
145,2.35E+00,4.20E+00,,,,,,,
146,1.46E+01,6.71E-01,,,,,,,
147,5.63E+00,1.73E+00,,,,,,,
148,6.11E+00,1.58E+00,,,,,,,
149,4.13E-01,2.35E+01,,,,,,,
150,4.10E-01,2.35E+01,,,,,,,
151,2.00E+00,4.81E+00,,,,,,,
152,8.77E+00,1.10E+00,,,,,,,
153,8.46E+00,1.13E+00,,,,,,,
154,5.40E+00,1.77E+00,,,,,,,
155,3.78E+00,2.51E+00,,,,,,,
156,4.23E+00,2.23E+00,,,,,,,
157,5.58E+00,1.68E+00,,,,,,,
158,2.73E+00,3.38E+00,,,,,,,
159,3.16E+00,2.88E+00,,,,,,,
160,6.01E+00,1.49E+00,,,,,,,
161,2.80E+00,3.14E+00,,,,,,,
162,1.23E+00,7.14E+00,,,,,,,
163,3.95E+00,2.21E+00,,,,,,,
164,2.78E+00,3.14E+00,,,,,,,
165,5.49E+00,1.57E+00,,,,,,,
166,3.41E+00,2.41E+00,,,,,,,
167,3.88E+00,2.09E+00,,,,,,,
168,1.19E+00,6.66E+00,,,,,,,
169,1.53E+01,5.13E-01,,,,,,,
170,1.53E+01,4.92E-01,,,,,,,
171,3.80E+00,1.98E+00,,,,,,,
172,3.88E+00,1.93E+00,,,,,,,
173,1.65E+00,4.50E+00,,,,,,,
174,5.58E+00,1.33E+00,,,,,,,
175,1.54E+00,4.81E+00,,,,,,,
176,4.56E+00,1.62E+00,,,,,,,
177,2.51E+00,2.92E+00,,,,,,,
178,5.58E+00,1.29E+00,,,,,,,
179,4.56E+00,1.58E+00,,,,,,,
180,5.58E+00,1.29E+00,,,,,,,
181,1.87E+00,3.84E+00,,,,,,,
182,6.53E+00,1.10E+00,,,,,,,
183,3.88E+00,1.84E+00,,,,,,,
184,5.58E+00,1.28E+00,,,,,,,
185,1.59E+00,4.50E+00,,,,,,,
186,2.79E+00,2.57E+00,,,,,,,
187,3.20E+00,2.23E+00,,,,,,,
188,1.87E+00,3.81E+00,,,,,,,
189,1.06E+00,6.66E+00,,,,,,,
190,1.46E+01,4.84E-01,,,,,,,
191,1.72E+00,4.07E+00,,,,,,,
192,2.42E+00,2.88E+00,,,,,,,
193,3.16E+00,2.20E+00,,,,,,,
194,3.88E+00,1.78E+00,,,,,,,
195,1.72E+00,3.98E+00,,,,,,,
196,3.91E+00,1.75E+00,,,,,,,
197,1.46E+01,4.66E-01,,,,,,,
198,3.28E-01,2.07E+01,,,,,,,
199,5.49E+00,1.24E+00,,,,,,,
200,3.91E+00,1.73E+00,,,,,,,
,,,,,,,,,
,,,,,,,,,
