Reference,Height,Width,StripWidth,,,,,,
92,2.26E+00,1.16E+01,,,,,,,
93,1.03E+00,2.52E+01,,,,,,,
94,4.16E+01,6.24E-01,,,,,,,
95,1.23E+01,2.08E+00,,,,,,,
96,9.84E+00,2.58E+00,,,,,,,
97,2.20E+01,1.14E+00,,,,,,,
98,1.23E+01,2.02E+00,,,,,,,
99,6.46E+00,3.82E+00,,,,,,,
100,4.16E+01,5.86E-01,,,,,,,
101,6.61E+00,3.63E+00,,,,,,,
102,1.24E+01,1.90E+00,,,,,,,
103,9.03E+00,2.58E+00,,,,,,,
104,1.02E+01,2.27E+00,,,,,,,
105,4.15E+01,5.60E-01,,,,,,,
106,3.53E+01,6.55E-01,,,,,,,
107,6.40E+00,3.61E+00,,,,,,,
108,8.49E+00,2.72E+00,,,,,,,
109,6.29E+00,3.61E+00,,,,,,,
110,3.36E+00,6.74E+00,,,,,,,
111,4.38E+00,5.09E+00,,,,,,,
112,8.66E+00,2.56E+00,,,,,,,
113,6.70E-01,3.31E+01,,,,,,,
114,8.57E-01,2.56E+01,,,,,,,
115,2.18E+00,9.90E+00,,,,,,,
116,2.20E+01,9.79E-01,,,,,,,
117,1.24E+01,1.73E+00,,,,,,,
118,3.47E+00,6.05E+00,,,,,,,
119,5.43E+00,3.82E+00,,,,,,,
120,5.68E+00,3.63E+00,,,,,,,
121,1.03E+00,1.99E+01,,,,,,,
122,4.68E+00,4.39E+00,,,,,,,
123,1.34E+01,1.53E+00,,,,,,,
124,7.49E+00,2.72E+00,,,,,,,
125,5.67E+00,3.59E+00,,,,,,,
126,3.13E+01,6.43E-01,,,,,,,
127,2.22E+01,8.93E-01,,,,,,,
128,8.57E+00,2.31E+00,,,,,,,
129,5.17E+00,3.82E+00,,,,,,,
130,6.74E+00,2.92E+00,,,,,,,
131,3.53E+01,5.57E-01,,,,,,,
132,1.07E+01,1.83E+00,,,,,,,
133,3.06E+01,6.37E-01,,,,,,,
134,9.79E+00,1.97E+00,,,,,,,
135,3.20E+01,6.00E-01,,,,,,,
136,7.84E-01,2.44E+01,,,,,,,
137,3.10E+01,6.12E-01,,,,,,,
138,1.07E+01,1.78E+00,,,,,,,
139,3.72E+00,5.09E+00,,,,,,,
140,1.28E+01,1.45E+00,,,,,,,
141,1.85E+01,9.89E-01,,,,,,,
142,2.23E+01,8.16E-01,,,,,,,
143,7.19E+00,2.52E+00,,,,,,,
144,2.18E+00,8.28E+00,,,,,,,
145,7.19E+00,2.51E+00,,,,,,,
146,4.36E+00,4.14E+00,,,,,,,
147,1.03E+00,1.74E+01,,,,,,,
148,1.15E+01,1.56E+00,,,,,,,
149,7.20E-01,2.47E+01,,,,,,,
150,4.30E+00,4.14E+00,,,,,,,
151,8.57E+00,2.07E+00,,,,,,,
152,1.79E+01,9.89E-01,,,,,,,
153,2.89E+01,6.12E-01,,,,,,,
154,1.75E+01,1.01E+00,,,,,,,
155,2.19E+01,8.04E-01,,,,,,,
156,4.15E+01,4.22E-01,,,,,,,
157,1.04E+01,1.67E+00,,,,,,,
158,3.83E+00,4.54E+00,,,,,,,
159,8.16E+00,2.13E+00,,,,,,,
160,6.76E+00,2.57E+00,,,,,,,
161,1.58E+01,1.09E+00,,,,,,,
162,3.69E+01,4.58E-01,,,,,,,
163,6.56E-01,2.56E+01,,,,,,,
164,2.80E+01,6.00E-01,,,,,,,
165,7.85E+00,2.13E+00,,,,,,,
166,2.60E+01,6.37E-01,,,,,,,
167,4.61E+00,3.59E+00,,,,,,,
168,6.69E-01,2.47E+01,,,,,,,
169,8.32E+00,1.98E+00,,,,,,,
170,3.36E+00,4.90E+00,,,,,,,
171,2.05E+01,8.04E-01,,,,,,,
172,1.05E+01,1.56E+00,,,,,,,
173,1.58E+01,1.04E+00,,,,,,,
174,2.52E+01,6.43E-01,,,,,,,
175,3.75E+00,4.30E+00,,,,,,,
176,8.66E+00,1.86E+00,,,,,,,
177,7.84E-01,2.05E+01,,,,,,,
178,4.42E+00,3.63E+00,,,,,,,
179,8.32E+00,1.91E+00,,,,,,,
180,3.87E+01,4.10E-01,,,,,,,
181,9.79E+00,1.62E+00,,,,,,,
182,2.76E+00,5.74E+00,,,,,,,
183,1.02E+01,1.55E+00,,,,,,,
184,4.35E+00,3.63E+00,,,,,,,
185,1.74E+00,9.05E+00,,,,,,,
186,8.68E+00,1.81E+00,,,,,,,
187,1.93E+01,8.16E-01,,,,,,,
188,1.09E+01,1.45E+00,,,,,,,
189,8.32E+00,1.87E+00,,,,,,,
190,6.76E+00,2.30E+00,,,,,,,
191,8.68E+00,1.78E+00,,,,,,,
192,2.55E+00,6.05E+00,,,,,,,
193,2.13E+01,7.20E-01,,,,,,,
194,1.74E+00,8.81E+00,,,,,,,
195,6.95E+00,2.20E+00,,,,,,,
196,6.06E+00,2.52E+00,,,,,,,
197,2.22E+01,6.86E-01,,,,,,,
198,6.06E+00,2.51E+00,,,,,,,
199,2.11E+01,7.20E-01,,,,,,,
200,6.95E+00,2.19E+00,,,,,,,
,,,,,,,,,
,,,,,,,,,
