Reference,Height,Width,StripWidth,
105,3.66E+01,8.28E-01,,
106,3.63E+00,8.31E+00,,
107,1.28E+00,2.35E+01,,
108,2.45E+01,1.23E+00,,
109,4.28E+00,6.94E+00,,
110,7.13E+00,4.14E+00,,
111,2.64E+01,1.12E+00,,
112,1.43E+01,2.06E+00,,
113,8.10E+00,3.64E+00,,
114,2.63E+01,1.12E+00,,
115,2.30E+00,1.28E+01,,
116,8.50E-01,3.44E+01,,
117,1.66E+01,1.75E+00,,
118,2.05E+01,1.41E+00,,
119,6.82E+00,4.23E+00,,
120,5.65E+00,5.09E+00,,
121,2.69E+00,1.07E+01,,
122,8.10E+00,3.53E+00,,
123,1.34E+00,2.14E+01,,
124,8.20E+00,3.48E+00,,
125,3.66E+01,7.79E-01,,
126,6.71E+00,4.23E+00,,
127,3.66E+01,7.74E-01,,
128,2.01E+00,1.41E+01,,
129,1.73E+01,1.63E+00,,
130,1.73E+01,1.63E+00,,
131,8.96E+00,3.15E+00,,
132,3.37E+00,8.31E+00,,
133,2.76E+01,1.01E+00,,
134,1.49E+01,1.88E+00,,
135,2.45E+01,1.14E+00,,
136,2.61E+00,1.07E+01,,
137,3.80E+00,7.33E+00,,
138,6.53E+00,4.23E+00,,
139,4.60E+00,6.00E+00,,
140,6.17E+00,4.47E+00,,
141,4.23E+00,6.48E+00,,
142,8.67E+00,3.15E+00,,
143,2.13E+00,1.28E+01,,
144,2.31E+01,1.16E+00,,
145,4.20E+00,6.32E+00,,
146,6.17E+00,4.27E+00,,
147,3.51E+00,7.49E+00,,
148,1.54E+00,1.71E+01,,
149,3.16E+00,8.20E+00,,
150,2.47E+00,1.05E+01,,
151,1.49E+01,1.74E+00,,
152,3.80E+00,6.76E+00,,
153,1.23E+00,2.08E+01,,
154,2.28E+01,1.12E+00,,
155,2.47E+00,1.03E+01,,
156,4.30E+00,5.91E+00,,
157,4.28E+00,5.93E+00,,
158,2.22E+01,1.12E+00,,
159,6.56E+00,3.77E+00,,
160,3.18E+00,7.77E+00,,
161,1.91E+00,1.29E+01,,
162,7.83E+00,3.15E+00,,
163,1.92E+00,1.28E+01,,
164,1.49E+01,1.65E+00,,
165,1.49E+01,1.65E+00,,
166,4.20E+00,5.83E+00,,
167,1.18E+00,2.08E+01,,
168,6.72E+00,3.63E+00,,
169,2.31E+01,1.05E+00,,
170,1.26E+01,1.92E+00,,
171,4.23E+00,5.74E+00,,
172,1.72E+00,1.41E+01,,
173,5.16E+00,4.61E+00,,
174,1.49E+01,1.60E+00,,
175,1.88E+00,1.25E+01,,
176,9.66E-01,2.43E+01,,
177,2.80E+00,8.31E+00,,
178,2.01E+01,1.16E+00,,
179,1.86E+00,1.25E+01,,
180,3.51E+00,6.59E+00,,
181,7.57E+00,3.06E+00,,
182,6.33E+00,3.65E+00,,
183,6.17E+00,3.75E+00,,
184,6.08E+00,3.77E+00,,
185,1.61E+01,1.41E+00,,
186,1.77E+00,1.28E+01,,
187,4.30E+00,5.27E+00,,
188,2.14E+00,1.06E+01,,
189,2.95E+01,7.68E-01,,
190,1.35E+00,1.66E+01,,
191,1.54E+00,1.46E+01,,
192,1.49E+01,1.51E+00,,
193,1.72E+00,1.29E+01,,
194,7.30E+00,3.06E+00,,
195,2.45E+01,9.11E-01,,
196,2.72E+00,8.20E+00,,
197,1.90E+00,1.16E+01,,
198,4.78E+00,4.61E+00,,
199,2.95E+01,7.48E-01,,
200,2.14E+00,1.02E+01,,
