Reference,Height,Width,StripWidth,
100,3.67E+00,6.09E+00,,
101,2.65E+00,8.40E+00,,
102,2.05E+00,1.09E+01,,
103,3.59E+01,6.19E-01,,
104,2.24E+01,9.85E-01,,
105,8.71E+00,2.53E+00,,
106,3.72E+01,5.90E-01,,
107,7.18E+00,3.06E+00,,
108,6.74E+00,3.25E+00,,
109,1.15E+01,1.89E+00,,
110,5.05E+00,4.30E+00,,
111,1.50E+01,1.44E+00,,
112,6.90E-01,3.05E+01,,
113,2.26E+00,9.24E+00,,
114,6.66E+00,3.12E+00,,
115,2.05E+01,1.00E+00,,
116,4.18E+01,4.88E-01,,
117,2.03E+01,9.93E-01,,
118,4.39E+00,4.55E+00,,
119,4.33E+00,4.59E+00,,
120,2.65E+00,7.48E+00,,
121,1.37E+01,1.44E+00,,
122,7.63E+00,2.50E+00,,
123,4.18E+00,4.55E+00,,
124,1.67E+00,1.13E+01,,
125,2.60E+00,7.24E+00,,
126,5.41E+00,3.48E+00,,
127,2.05E+01,9.16E-01,,
128,2.84E+00,6.57E+00,,
129,5.43E+00,3.38E+00,,
130,4.27E+00,4.30E+00,,
131,1.24E+01,1.47E+00,,
132,9.65E+00,1.88E+00,,
133,6.65E+00,2.71E+00,,
134,5.75E+00,3.12E+00,,
135,9.33E+00,1.88E+00,,
136,2.80E+01,6.19E-01,,
137,5.43E+00,3.19E+00,,
138,1.93E+00,8.91E+00,,
139,3.27E+00,5.23E+00,,
140,3.76E+00,4.53E+00,,
141,1.24E+01,1.36E+00,,
142,2.60E+00,6.48E+00,,
143,2.15E+00,7.81E+00,,
144,1.21E+00,1.39E+01,,
145,1.82E+00,9.20E+00,,
146,5.31E+00,3.14E+00,,
147,1.25E+01,1.31E+00,,
148,2.45E+01,6.67E-01,,
149,5.23E+00,3.12E+00,,
150,1.90E+01,8.57E-01,,
151,1.65E+01,9.85E-01,,
152,2.61E+01,6.19E-01,,
153,6.47E+00,2.50E+00,,
154,1.10E+00,1.47E+01,,
155,1.51E+01,1.07E+00,,
156,2.60E+00,6.19E+00,,
157,5.20E+00,3.08E+00,,
158,6.69E+00,2.39E+00,,
159,4.48E+00,3.57E+00,,
160,6.65E+00,2.39E+00,,
161,3.64E+01,4.36E-01,,
162,7.99E-01,1.98E+01,,
163,5.20E+00,3.03E+00,,
164,1.61E+01,9.77E-01,,
165,1.19E+01,1.31E+00,,
166,3.50E+01,4.45E-01,,
167,2.60E+00,5.99E+00,,
168,6.69E+00,2.33E+00,,
169,3.64E+01,4.24E-01,,
170,4.91E+00,3.12E+00,,
171,3.37E+00,4.53E+00,,
172,1.17E+01,1.30E+00,,
173,4.95E-01,3.05E+01,,
174,1.15E+00,1.31E+01,,
175,1.33E+00,1.13E+01,,
176,1.52E+01,9.85E-01,,
177,1.28E+01,1.18E+00,,
178,1.15E+01,1.30E+00,,
179,1.74E+01,8.57E-01,,
180,2.06E+00,7.24E+00,,
181,1.14E+00,1.31E+01,,
182,2.81E+00,5.26E+00,,
183,1.15E+00,1.28E+01,,
184,3.27E+00,4.51E+00,,
185,4.87E+00,3.02E+00,,
186,2.15E+00,6.85E+00,,
187,8.01E+00,1.84E+00,,
188,1.13E+01,1.30E+00,,
189,2.84E+00,5.16E+00,,
190,3.32E+00,4.41E+00,,
191,1.48E+01,9.93E-01,,
192,3.32E+00,4.40E+00,,
193,3.22E+00,4.53E+00,,
194,8.01E+00,1.82E+00,,
195,4.09E+00,3.57E+00,,
196,1.14E+00,1.28E+01,,
197,1.61E+01,9.04E-01,,
198,1.21E+00,1.20E+01,,
199,2.81E+00,5.15E+00,,
200,1.52E+00,9.48E+00,,
