Reference,Height,Width,StripWidth,
80,1.99E+01,1.10E+00,,
81,1.31E+00,1.66E+01,,
82,2.14E+01,1.01E+00,,
83,1.12E+01,1.93E+00,,
84,8.65E-01,2.49E+01,,
85,2.36E+01,9.05E-01,,
86,1.93E+00,1.08E+01,,
87,5.73E-01,3.59E+01,,
88,4.52E+01,4.55E-01,,
89,8.61E+00,2.36E+00,,
90,4.69E+00,4.29E+00,,
91,3.43E+01,5.86E-01,,
92,1.04E+01,1.93E+00,,
93,1.03E+01,1.93E+00,,
94,8.07E+00,2.41E+00,,
95,8.88E-01,2.19E+01,,
96,3.52E+01,5.49E-01,,
97,1.21E+00,1.57E+01,,
98,1.39E+01,1.37E+00,,
99,7.04E+00,2.63E+00,,
100,9.21E-01,1.99E+01,,
101,2.55E+01,7.14E-01,,
102,4.92E-01,3.59E+01,,
103,8.04E-01,2.19E+01,,
104,1.13E+01,1.55E+00,,
105,1.27E+01,1.37E+00,,
106,1.19E+01,1.45E+00,,
107,7.60E-01,2.27E+01,,
108,7.76E-01,2.18E+01,,
109,8.72E-01,1.92E+01,,
110,1.65E+01,1.01E+00,,
111,2.55E+01,6.51E-01,,
112,8.07E+00,2.05E+00,,
113,4.61E-01,3.59E+01,,
114,1.36E+01,1.22E+00,,
115,4.12E+00,4.00E+00,,
116,4.80E+00,3.42E+00,,
117,2.10E+01,7.78E-01,,
118,2.80E+01,5.81E-01,,
119,2.66E+01,6.12E-01,,
120,6.04E+00,2.63E+00,,
121,2.66E+01,5.95E-01,,
122,7.76E-01,2.03E+01,,
123,2.56E+01,6.12E-01,,
124,3.52E+01,4.44E-01,,
125,8.91E+00,1.75E+00,,
126,2.11E+00,7.33E+00,,
127,6.89E+00,2.24E+00,,
128,6.48E+00,2.36E+00,,
129,2.56E+01,5.95E-01,,
130,1.46E+01,1.04E+00,,
131,1.51E+01,1.00E+00,,
132,8.65E-01,1.73E+01,,
133,2.34E+00,6.37E+00,,
134,5.64E+00,2.63E+00,,
135,7.43E-01,1.99E+01,,
136,7.60E-01,1.94E+01,,
137,6.21E+00,2.36E+00,,
138,8.07E+00,1.81E+00,,
139,2.86E+01,5.12E-01,,
140,6.66E-01,2.19E+01,,
141,3.39E+00,4.29E+00,,
142,2.86E+01,5.08E-01,,
143,4.24E+00,3.43E+00,,
144,1.45E+00,9.99E+00,,
145,1.45E+00,9.95E+00,,
146,3.43E+01,4.18E-01,,
147,2.86E+01,4.97E-01,,
148,1.59E+01,8.78E-01,,
149,1.59E+01,8.75E-01,,
150,1.87E+01,7.37E-01,,
151,2.23E+01,6.16E-01,,
152,1.24E+01,1.10E+00,,
153,1.93E+00,7.06E+00,,
154,1.89E+01,7.14E-01,,
155,1.45E+01,8.97E-01,,
156,1.11E+00,1.17E+01,,
157,6.14E-01,2.11E+01,,
158,6.14E-01,2.10E+01,,
159,6.41E+00,1.93E+00,,
160,1.73E+00,7.08E+00,,
161,4.44E+00,2.70E+00,,
162,7.52E-01,1.57E+01,,
163,6.72E+00,1.75E+00,,
164,1.45E+01,8.13E-01,,
165,6.80E+00,1.73E+00,,
166,2.51E+01,4.66E-01,,
167,2.32E+01,4.99E-01,,
168,2.23E+01,4.87E-01,,
169,5.59E+00,1.93E+00,,
170,4.10E+00,2.63E+00,,
171,2.30E+01,4.59E-01,,
172,8.68E+00,1.22E+00,,
173,2.69E+00,3.90E+00,,
174,1.87E+01,5.58E-01,,
175,6.01E+00,1.73E+00,,
176,5.41E-01,1.92E+01,,
177,9.95E+00,1.04E+00,,
178,2.10E+01,4.88E-01,,
179,2.22E+01,4.59E-01,,
180,1.54E+01,6.51E-01,,
181,1.72E+01,5.81E-01,,
182,5.19E-01,1.92E+01,,
183,4.43E+00,2.24E+00,,
184,5.71E+00,1.73E+00,,
185,2.32E+01,4.25E-01,,
186,3.76E+00,2.63E+00,,
187,1.07E+01,9.24E-01,,
188,3.64E+00,2.70E+00,,
189,2.11E+01,4.66E-01,,
190,9.69E+00,1.01E+00,,
191,5.67E+00,1.73E+00,,
192,4.06E+00,2.41E+00,,
193,1.06E+01,9.24E-01,,
194,2.10E+01,4.63E-01,,
195,1.93E+00,5.04E+00,,
196,9.37E+00,1.04E+00,,
197,4.01E+00,2.41E+00,,
198,4.80E+00,1.93E+00,,
199,1.41E+01,6.51E-01,,
200,7.46E+00,1.22E+00,,
