Reference,Height,Width,StripWidth,
63,1.28E+01,2.35E+00,,
64,7.48E+00,4.01E+00,,
65,4.16E+00,7.18E+00,,
66,6.13E+00,4.85E+00,,
67,4.90E+01,6.00E-01,,
68,1.08E+01,2.67E+00,,
69,3.41E+01,8.39E-01,,
70,4.90E+01,5.82E-01,,
71,2.44E+01,1.16E+00,,
72,2.50E+01,1.13E+00,,
73,1.74E+00,1.62E+01,,
74,2.38E+01,1.18E+00,,
75,2.71E+00,1.02E+01,,
76,1.42E+01,1.94E+00,,
77,2.66E+00,1.04E+01,,
78,4.01E+00,6.90E+00,,
79,1.08E+01,2.55E+00,,
80,1.03E+01,2.67E+00,,
81,5.03E+00,5.48E+00,,
82,4.63E+00,5.93E+00,,
83,5.89E+00,4.59E+00,,
84,1.24E+00,2.16E+01,,
85,2.62E+00,1.02E+01,,
86,1.79E+01,1.48E+00,,
87,2.34E+01,1.13E+00,,
88,3.31E+00,7.95E+00,,
89,1.89E+01,1.38E+00,,
90,3.10E+01,8.40E-01,,
91,3.41E+01,7.62E-01,,
92,1.94E+00,1.34E+01,,
93,1.18E+01,2.19E+00,,
94,2.91E+00,8.84E+00,,
95,3.11E+01,8.15E-01,,
96,2.43E+00,1.04E+01,,
97,1.34E+00,1.87E+01,,
98,1.79E+01,1.40E+00,,
99,2.81E+00,8.84E+00,,
100,1.70E+01,1.46E+00,,
101,8.45E-01,2.92E+01,,
102,2.64E+01,9.34E-01,,
103,2.64E+01,9.33E-01,,
104,2.36E+00,1.04E+01,,
105,8.39E-01,2.92E+01,,
106,2.56E+01,9.54E-01,,
107,6.30E+00,3.86E+00,,
108,2.74E+00,8.84E+00,,
109,4.13E+00,5.86E+00,,
110,4.16E+00,5.81E+00,,
111,2.53E+01,9.56E-01,,
112,3.41E+01,7.07E-01,,
113,5.37E+00,4.45E+00,,
114,2.29E+00,1.04E+01,,
115,7.04E+00,3.38E+00,,
116,1.76E+01,1.34E+00,,
117,1.47E+01,1.60E+00,,
118,1.70E+00,1.36E+01,,
119,6.05E+00,3.82E+00,,
120,2.53E+01,9.11E-01,,
121,2.71E+00,8.36E+00,,
122,1.73E+01,1.31E+00,,
123,2.44E+01,9.23E-01,,
124,2.35E+01,9.54E-01,,
125,1.67E+00,1.34E+01,,
126,1.06E+01,2.10E+00,,
127,2.14E+00,1.04E+01,,
128,2.62E+00,8.47E+00,,
129,5.75E+00,3.86E+00,,
130,1.66E+01,1.34E+00,,
131,6.05E+00,3.66E+00,,
132,1.16E+00,1.90E+01,,
133,1.06E+01,2.08E+00,,
134,1.35E+01,1.63E+00,,
135,2.89E+00,7.59E+00,,
136,1.66E+00,1.32E+01,,
137,4.48E+00,4.85E+00,,
138,1.04E+01,2.08E+00,,
139,7.48E+00,2.88E+00,,
140,3.87E+00,5.48E+00,,
141,1.12E+00,1.90E+01,,
142,1.23E+01,1.73E+00,,
143,1.02E+01,2.08E+00,,
144,9.57E+00,2.21E+00,,
145,2.03E+00,1.04E+01,,
146,1.06E+00,1.99E+01,,
147,2.02E+00,1.04E+01,,
148,9.57E+00,2.19E+00,,
149,7.17E-01,2.92E+01,,
150,5.67E+00,3.66E+00,,
151,3.36E+00,6.14E+00,,
152,4.72E+00,4.36E+00,,
153,9.29E+00,2.19E+00,,
154,4.72E+00,4.29E+00,,
155,3.44E+00,5.86E+00,,
156,1.94E+00,1.04E+01,,
157,4.72E+00,4.27E+00,,
158,1.42E+01,1.41E+00,,
159,1.15E+01,1.73E+00,,
160,5.89E+00,3.36E+00,,
161,9.43E+00,2.08E+00,,
162,1.89E+00,1.04E+01,,
163,1.48E+00,1.32E+01,,
164,1.42E+01,1.38E+00,,
165,1.28E+01,1.52E+00,,
166,9.30E+00,2.08E+00,,
167,1.47E+01,1.31E+00,,
168,2.77E+00,6.92E+00,,
169,2.39E+00,8.03E+00,,
170,1.73E+01,1.11E+00,,
171,1.48E+00,1.29E+01,,
172,4.72E+00,4.01E+00,,
173,1.41E+00,1.34E+01,,
174,5.67E+00,3.32E+00,,
175,2.34E+00,8.03E+00,,
176,3.36E+00,5.53E+00,,
177,1.14E+01,1.63E+00,,
178,3.11E+01,5.92E-01,,
179,3.97E+01,4.48E-01,,
180,1.33E+00,1.32E+01,,
181,2.40E+00,7.29E+00,,
182,1.32E+00,1.32E+01,,
183,3.97E+01,4.35E-01,,
184,1.30E+00,1.32E+01,,
185,5.06E+00,3.38E+00,,
186,1.06E+01,1.56E+00,,
187,9.20E+00,1.78E+00,,
188,7.73E+00,2.10E+00,,
189,5.67E+00,2.85E+00,,
190,5.67E+00,2.84E+00,,
191,1.09E+00,1.32E+01,,
192,1.06E+01,1.35E+00,,
193,1.09E+01,1.31E+00,,
194,1.00E+00,1.36E+01,,
195,2.47E+00,5.48E+00,,
196,2.47E+00,5.48E+00,,
197,2.82E+01,4.79E-01,,
198,1.95E+00,6.92E+00,,
199,1.09E+01,1.24E+00,,
200,2.40E+00,5.58E+00,,
