Reference,Height,Width,StripWidth,
150,4.79E-01,2.59E+01,,
151,8.57E+00,1.41E+00,,
152,7.13E-01,1.66E+01,,
153,3.33E+01,3.43E-01,,
154,8.75E+00,1.21E+00,,
155,1.32E+01,7.98E-01,,
156,2.63E+00,3.89E+00,,
157,3.25E+00,3.13E+00,,
158,2.46E+00,4.06E+00,,
159,7.82E+00,1.27E+00,,
160,5.49E+00,1.77E+00,,
161,5.36E+00,1.77E+00,,
162,2.20E+00,4.30E+00,,
163,3.89E+00,2.40E+00,,
164,2.26E+00,4.06E+00,,
165,5.14E+00,1.77E+00,,
166,1.34E+00,6.73E+00,,
167,9.16E-01,9.77E+00,,
168,7.89E+00,1.12E+00,,
169,8.96E-01,9.77E+00,,
170,9.13E+00,9.48E-01,,
171,6.73E+00,1.27E+00,,
172,1.33E+01,6.43E-01,,
173,4.79E-01,1.77E+01,,
174,9.85E+00,8.54E-01,,
175,4.39E+00,1.91E+00,,
176,4.39E+00,1.91E+00,,
177,8.12E+00,1.02E+00,,
178,9.74E+00,8.19E-01,,
179,2.63E+00,3.02E+00,,
180,1.95E+00,4.06E+00,,
181,9.35E+00,8.19E-01,,
182,3.44E+00,2.22E+00,,
183,6.78E-01,1.12E+01,,
184,1.87E+00,4.06E+00,,
185,3.46E-01,2.19E+01,,
186,2.63E+00,2.86E+00,,
187,9.13E+00,8.20E-01,,
188,1.30E+01,5.75E-01,,
189,9.73E+00,7.48E-01,,
190,7.89E+00,9.20E-01,,
191,6.78E-01,1.07E+01,,
192,8.48E+00,8.54E-01,,
193,7.08E+00,1.02E+00,,
194,3.22E+00,2.22E+00,,
195,1.82E+01,3.93E-01,,
196,1.55E+00,4.62E+00,,
197,1.79E+01,3.93E-01,,
198,5.80E+00,1.21E+00,,
199,1.63E+01,4.31E-01,,
200,1.32E+01,5.28E-01,,
